#Upper Limit A16,,Lower Limit A16,
#X,Y,X,Y
0.9812014786096286,2.334598777059739,0.9809396188817691,0.9609644419973051
1.9573232785462324,6.201350450633228,1.9750087087747479,2.492827542237819
2.916773955034311,9.097864201466365,2.9135837580881385,3.465963427710335
3.9822938793404723,11.579679485321819,3.93800552165614,4.02440084620514
4.980899655918425,13.097342568174582,4.972663801513523,4.580809690787376
5.877292002542738,14.750630306894266,5.866321206708234,5.135189961457101
7.002336774979577,16.129480974874667,6.988333226093502,5.827223461906286
8.024954465880844,17.644535891268447,7.929989483203665,6.380444547483137
8.8451757249663,18.47161445503812,8.82560206403474,7.070449474019767
10.038911238092435,19.98637957515868,9.91878986382885,8.035471063842138
19.4755212075426,30.445706668212267,19.99327219390559,15.473961804851186
30.20927213001685,39.66209754542558,29.81435915862111,21.94192482684673
39.706718651234205,46.53838351638798,38.79736869648638,27.306923232967222
50.19134778416223,52.45196626771381,49.51935430694718,33.083432347060025
59.843798993000284,57.676993073869085,58.451430333498834,36.522444721360884
69.96078392112044,61.52780595241546,69.6775234008689,40.648564059466196
77.89540992924496,64.41562581505202,79.10223842704904,43.536963514649216
90.17405041686182,67.7166951633002,89.79936153925685,46.28799953632596
99.42247458448124,70.19213492914481,99.0014291693193,48.35134900165184
198.72235835140032,84.22378068218043,197.87550507263407,62.24563132118121
299.12800360198065,88.90630886486801,300.88967116149064,69.12626423624192
392.8661817734077,91.7990552641493,399.1552054180949,73.53029820036514
501.1303833255764,94.41620540759845,499.40787447826233,76.69632248529284
591.3010069011023,95.9321297128119,589.3629367077143,79.03642739154375
684.270212777992,97.44747442547889,695.5210138158517,81.37653229779465
784.1169649902967,98.41307560784769,797.1158236180415,83.02895064769467
889.8930511070407,99.65311386095576,904.6937278129582,84.54371576781523
1000.0133457006286,100.06868171675312,997.1614211398658,85.3707943315849
2000,100.06868171675312,2009.3313245957922,91.16092387051903
3000,100.06868171675312,3023.912079616566,94.74454458515663
4000,100.06868171675312,3933.1209299563166,97.63700118816472
5000,100.06868171675312,5016.322262945292,99.56733416408265
6000,100.06868171675312,6152.005587607922,99.84814675283276
7000,100.06868171675312,6980.596634535278,100.12664097139711
